Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Metropolitana de Campinas;Metropolitana de Campinas;Itapira;Campinas Norte;Etec João Maria Stevanatto;218;Técnico;Produção Industrial;Química;Química;Noite;44;40;1,10;
Metropolitana de Campinas;Metropolitana de Campinas;Jaguariúna;Campinas Norte;Etec Euro Albino de Souza (EM Professor José Roberto Chiavegato - Bita - Jaguariúna);206.1 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;64;40;1,60;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Guaçu;Campinas Norte;Etec Euro Albino de Souza;206;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;69;40;1,72;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;Técnico;Gestão e Negócios;Gestão;Administração;Noite;91;40;2,27;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;83;40;2,07;
Metropolitana de Campinas;Metropolitana de Campinas;Mogi Mirim;Campinas Norte;Etec Pedro Ferreira Alves;096;Técnico;Informação e Comunicação;Informática;Informática;Noite;66;40;1,65;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;Técnico;Informação e Comunicação;Informática;Informática;Noite;32;35;0,91;
Metropolitana de Campinas;Metropolitana de Campinas;Monte Mor;Campinas Sul;Etec de Monte Mor;198;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;58;35;1,65;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;Técnico;Gestão e Negócios;Gestão;Administração;Noite;67;40;1,67;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;80;40;2,00;
Metropolitana de Campinas;Metropolitana de Campinas;Nova Odessa;Campinas Sul;Etec Ferrucio Humberto Gazzetta;234;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;53;40;1,32;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Técnico;Gestão e Negócios;Gestão;Administração;Noite;83;40;2,07;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;76;40;1,90;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Técnico;Produção Industrial;Química;Química;Noite;90;40;2,25;
Metropolitana de Campinas;Metropolitana de Campinas;Santa Bárbara d'Oeste;Campinas Sul;Etec Professor Doutor José Dagnoni;117;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;38;40;0,95;
Metropolitana de Campinas;Metropolitana de Campinas;Santo Antonio de Posse;Campinas Norte;Etec Pedro Ferreira Alves (EMEF Mario Bianchi - Santo Antonio de Posse);096.3 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;38;40;0,95;
Metropolitana de Campinas;Metropolitana de Campinas;Sumaré;Campinas Sul;Etec Sumaré Cidade Orquídea;302;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;73;40;1,82;
Metropolitana de Campinas;Metropolitana de Campinas;Valinhos;Campinas Sul;Etec Benedito Storani (EE Prof. Cyro de Barros Rezende);042.05 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração;Noite;58;30;1,93;
Metropolitana de Campinas;Piracicaba;Capivari;Campinas Sul;Etec Deputado Ary de Camargo Pedroso (EE Prof. Eduir Benedicto Scarpari);193.05 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração;Noite;37;40;0,92;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Técnico;Gestão e Negócios;Gestão;Administração;Noite;91;36;2,52;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;92;36;2,55;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Técnico;Produção Industrial;Química;Química;Noite;67;36;1,86;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa;056;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;84;36;2,33;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Coronel Fernando Febeliano da Costa (Piracicaba/Santa Casa - Piracicaba);056.3 - Cd_Cps;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;155;40;3,87;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Deputado Ary de Camargo Pedroso;193;Técnico;Gestão e Negócios;Gestão;Administração;Noite;81;40;2,02;
Metropolitana de Campinas;Piracicaba;Piracicaba;Campinas Sul;Etec Deputado Ary de Camargo Pedroso;193;Técnico;Gestão e Negócios;Gestão;Qualidade;Noite;85;40;2,12;
Metropolitana de Campinas;Rio Claro;Rio Claro;Campinas Norte;Etec Professor Armando Bayeux da Silva;036;Técnico;Gestão e Negócios;Gestão;Administração;Noite;100;40;2,50;
Metropolitana de Campinas;Rio Claro;Rio Claro;Campinas Norte;Etec Professor Armando Bayeux da Silva;036;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;61;40;1,52;
Metropolitana de Campinas;Rio Claro;Rio Claro;Campinas Norte;Etec Professor Armando Bayeux da Silva;036;Técnico;Controle e Processos Industriais;Indústria;Eletromecânica;Noite;111;40;2,77;
Metropolitana de Campinas;Rio Claro;Santa Gertrudes;Campinas Norte;Etec Professor Armando Bayeux da Silva (EMEF João Rufino - Santa Gertrudes);036.2 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;36;40;0,90;
Metropolitana de Campinas;São João da Boa Vista;Aguaí;Campinas Norte;Etec Arnaldo Pereira Cheregatti;215;Técnico;Gestão e Negócios;Gestão;Logística;Noite;65;40;1,62;
Metropolitana de Campinas;São João da Boa Vista;Casa Branca;Campinas Norte;Etec Doutor Francisco Nogueira de Lima;059;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;127;30;4,23;
Metropolitana de Campinas;São João da Boa Vista;Casa Branca;Campinas Norte;Etec Doutor Francisco Nogueira de Lima;059;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia;Noite;46;40;1,14;
Metropolitana de Campinas;São João da Boa Vista;Casa Branca;Campinas Norte;Etec Doutor Francisco Nogueira de Lima;059;Técnico;Informação e Comunicação;Informática;Informática;Noite;46;40;1,14;
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;Técnico;Gestão e Negócios;Gestão;Administração;Noite;69;40;1,72;
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;64;40;1,60;
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;Técnico;Informação e Comunicação;Informática;Informática;Noite;63;40;1,57;
Metropolitana de Campinas;São João da Boa Vista;Espírito Santo do Pinhal;Campinas Norte;Etec Doutor Carolino da Motta e Silva;047;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;67;40;1,67;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Gestão e Negócios;Gestão;Administração;Noite;82;40;2,04;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Produção Alimentícia;Química;Alimentos;Noite;65;40;1,62;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;80;40;2,00;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Ambiente e Saúde;Saúde;Farmácia;Tarde;52;40;1,30;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Informação e Comunicação;Informática;Informática;Noite;73;40;1,82;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;47;40;1,17;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;66;40;1,65;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Produção Industrial;Química;Química;Noite;64;40;1,60;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec Francisco Garcia;060;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;84;40;2,10;
Metropolitana de Campinas;São João da Boa Vista;Mococa;Ribeirão Preto/Franca/Barretos;Etec João Baptista de Lima Figueiredo;009;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;73;36;2,02;
Metropolitana de Campinas;São João da Boa Vista;Santa Cruz das Palmeiras;Campinas Norte;Etec João Elias Margutti;287;Técnico;Produção Industrial;Química;Açúcar e Álcool;Noite;81;35;2,31;
Metropolitana de Campinas;São João da Boa Vista;Santa Cruz das Palmeiras;Campinas Norte;Etec João Elias Margutti;287;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;48;35;1,37;
Metropolitana de Campinas;São João da Boa Vista;São José do Rio Pardo;Campinas Norte;Etec Professor Rodolpho José Del Guerra;150;Técnico;Gestão e Negócios;Gestão;Administração;Noite;65;40;1,62;
Metropolitana de Campinas;São João da Boa Vista;São José do Rio Pardo;Campinas Norte;Etec Professor Rodolpho José Del Guerra;150;Técnico;Produção Industrial;Química;Química;Noite;62;40;1,55;
Metropolitana de Campinas;São João da Boa Vista;Tambaú;Campinas Norte;Etec Doutor Francisco Nogueira de Lima (EMEB Dr. Alfredo Guedes - Tambaú);059.3 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;55;35;1,57;
Metropolitana de Campinas;São João da Boa Vista;Vargem Grande do Sul;Campinas Norte;Etec de Vargem Grande do Sul;179;Técnico;Gestão e Negócios;Gestão;Administração;Noite;72;40;1,80;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Engenheiro Herval Bellusci;063;Técnico;Recursos Naturais;Agropecuária;Agronegócio;Noite;62;40;1,55;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Professor Eudécio Luiz Vicente;055;Técnico;Produção Industrial;Química;Açúcar e Álcool;Noite;70;40;1,75;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Professor Eudécio Luiz Vicente;055;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;126;30;4,20;
Presidente Prudente;Adamantina;Adamantina;Marília/Presidente Prudente;Etec Professor Eudécio Luiz Vicente;055;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;69;40;1,72;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Técnico;Gestão e Negócios;Gestão;Administração;Noite;91;40;2,27;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;67;40;1,67;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;77;40;1,92;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;78;40;1,95;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Técnico;Ambiente e Saúde;Saúde;Farmácia;Tarde;67;40;1,67;
Presidente Prudente;Adamantina;Osvaldo Cruz;Marília/Presidente Prudente;Etec Amim Jundi;027;Técnico;Produção Industrial;Química;Química;Noite;69;40;1,72;
Presidente Prudente;Dracena;Dracena;Marília/Presidente Prudente;Etec Professora Carmelina Barbosa;052;Técnico;Produção Industrial;Química;Química;Noite;60;40;1,50;
Presidente Prudente;Dracena;Dracena;Marília/Presidente Prudente;Etec Profª Carmelina Barbosa - (EMETF Prof.ª Izaura Sampaio - Dracena);052.7 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;59;40;1,47;
Presidente Prudente;Dracena;Panorama;Marília/Presidente Prudente;Etec Professora Carmelina Barbosa (EM Profª Ophélia Schipa de Oliveira - Panorama);052.5 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;59;40;1,47;
Presidente Prudente;Presidente Prudente;Iepê;Marília/Presidente Prudente;Etec Deputado Francisco Franco (EMEF João Antonio Rodrigues - Iepê);058.2 - Cd_Cps;Técnico;Recursos Naturais;Agropecuária;Agronegócio;Noite;61;40;1,52;
Presidente Prudente;Presidente Prudente;Mirante do Paranapanema;Marília/Presidente Prudente;Etec Professora Nair Luccas Ribeiro (EM Prof.ª Zenóbia Gregório Campelo Cabral - Mirante do Paranapanema);156.9 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;43;40;1,07;
Presidente Prudente;Presidente Prudente;Narandiba;Marília/Presidente Prudente;Etec Professor Doutor Antonio Eufrásio Toledo (EMEF Professora Ineura Rodrigues de Lima - Narandiba);032.7 - Cd_Cps;Técnico;Produção Industrial;Química;Açúcar e Álcool;Noite;65;40;1,62;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Adolpho Arruda Mello;252;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;74;35;2,11;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Adolpho Arruda Mello;252;Técnico;Informação e Comunicação;Informática;Redes de Computadores;Noite;71;35;2,02;
Presidente Prudente;Presidente Prudente;Presidente Prudente;Marília/Presidente Prudente;Etec Professor Adolpho Arruda Mello;252;Técnico;Gestão e Negócios;Gestão;Transações Imobiliárias;Noite;57;35;1,62;
Presidente Prudente;Presidente Prudente;Presidente Venceslau;Marília/Presidente Prudente;Etec Professor Milton Gazzetti;099;Técnico;Infraestrutura;Geomática;Agrimensura;Noite;43;35;1,22;
Presidente Prudente;Presidente Prudente;Presidente Venceslau;Marília/Presidente Prudente;Etec Professor Milton Gazzetti;099;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;122;35;3,48;
Presidente Prudente;Presidente Prudente;Presidente Venceslau;Marília/Presidente Prudente;Etec Professor Milton Gazzetti;099;Técnico;Gestão e Negócios;Gestão;Finanças;Noite;57;35;1,62;
Presidente Prudente;Presidente Prudente;Presidente Venceslau;Marília/Presidente Prudente;Etec Professor Milton Gazzetti;099;Técnico;Informação e Comunicação;Informática;Informática;Noite;53;35;1,51;
Presidente Prudente;Presidente Prudente;Rancharia;Marília/Presidente Prudente;Etec Deputado Francisco Franco;058;Técnico;Produção Industrial;Química;Química;Noite;68;40;1,70;
Presidente Prudente;Presidente Prudente;Sandovalina;Marília/Presidente Prudente;Etec Professora Nair Luccas Ribeiro (EMEIF e Suplência de PG Monteiro Lobato - Sandovalina);156.5 - Cd_Cps;Técnico;Recursos Naturais;Agropecuária;Agronegócio;Noite;58;40;1,45;
Presidente Prudente;Presidente Prudente;Santo Anastácio;Marília/Presidente Prudente;Etec Professor Milton Gazzetti (EMEF Enrico Bertoni - Santo Anastácio);099.2 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;66;40;1,65;
Presidente Prudente;Presidente Prudente;Teodoro Sampaio;Marília/Presidente Prudente;Etec Professora Nair Luccas Ribeiro;156;Técnico;Produção Alimentícia;Agropecuária;Agroindústria;Noite;61;35;1,74;
Presidente Prudente;Presidente Prudente;Teodoro Sampaio;Marília/Presidente Prudente;Etec Professora Nair Luccas Ribeiro;156;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;59;35;1,68;
Ribeirão Preto;Ribeirão Preto;Dumont;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva (EMEF Prof. Altino Jacinto Tovo - Dumont);074.7 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;62;40;1,55;
Ribeirão Preto;Ribeirão Preto;Guariba;Ribeirão Preto/Franca/Barretos;Etec Bento Carlos Botelho do Amaral;256;Técnico;Produção Industrial;Química;Açúcar e Álcool;Noite;61;35;1,74;
Ribeirão Preto;Ribeirão Preto;Guariba;Ribeirão Preto/Franca/Barretos;Etec Bento Carlos Botelho do Amaral;256;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;72;35;2,05;
Ribeirão Preto;Ribeirão Preto;Monte Alto;Ribeirão Preto/Franca/Barretos;Etec Alcides Cestari;255;Técnico;Gestão e Negócios;Gestão;Administração;Noite;64;40;1,60;
Ribeirão Preto;Ribeirão Preto;Pontal;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva (EMEF Prof.ª Josepha Castro - Pontal);074.11 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;64;40;1,60;
Ribeirão Preto;Ribeirão Preto;Pradópolis;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva (EMEF Sergio Rossetti - Pradópolis);074.10 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Administração;Noite;50;40;1,25;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;71;40;1,77;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;64;40;1,60;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;64;40;1,60;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;145;40;3,62;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Controle e Processos Industriais;Indústria;Eletrônica;Noite;67;40;1,67;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Gastronomia;Noite;84;40;2,10;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;76;40;1,90;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;80;40;2,00;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva;074;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;91;40;2,27;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva (EE Prof.ª Amélia dos Santos Musa);074.04 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração;Noite;54;40;1,35;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva (EE Prof.ª Amélia dos Santos Musa);074.04 - Ext/Etec;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;69;40;1,72;
Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva (EE Prof.ª Amélia dos Santos Musa);074.04 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;73;40;1,82;
Ribeirão Preto;Ribeirão Preto;Santa Rosa de Viterbo;Ribeirão Preto/Franca/Barretos;Etec de Santa Rosa de Viterbo;237;Técnico;Gestão e Negócios;Gestão;Administração;Noite;42;40;1,05;
Ribeirão Preto;Ribeirão Preto;Santa Rosa de Viterbo;Ribeirão Preto/Franca/Barretos;Etec de Santa Rosa de Viterbo;237;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Tarde;109;40;2,72;
Ribeirão Preto;Ribeirão Preto;Santa Rosa de Viterbo;Ribeirão Preto/Franca/Barretos;Etec de Santa Rosa de Viterbo;237;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;42;40;1,05;
Ribeirão Preto;Ribeirão Preto;Santo Antonio da Alegria;Ribeirão Preto/Franca/Barretos;Etec Antonio de Pádua Cardoso (EMEF Manoel Augusto Rodrigues Alecrim - Santo Antonio da Alegria);030.3 - Cd_Cps;Técnico;Recursos Naturais;Agropecuária;Agronegócio;Noite;51;40;1,27;
Ribeirão Preto;Ribeirão Preto;São Simão;Ribeirão Preto/Franca/Barretos;Etec Professor Francisco dos Santos;057;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;51;40;1,27;
Ribeirão Preto;Ribeirão Preto;Sertãozinho;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva (EE Winston Churchill);074.02 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;66;40;1,65;
Ribeirão Preto;Ribeirão Preto;Sertãozinho;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva (EE Winston Churchill);074.02 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Finanças;Noite;59;40;1,47;
Ribeirão Preto;Ribeirão Preto;Sertãozinho;Ribeirão Preto/Franca/Barretos;Etec José Martimiano da Silva (EE Winston Churchill);074.02 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Logística;Noite;62;40;1,55;
São José do Rio Preto;Catanduva;Catanduva;São José do Rio Preto/Central;Etec Elias Nechar;054;Técnico;Gestão e Negócios;Gestão;Administração;Noite;80;40;2,00;
São José do Rio Preto;Catanduva;Catanduva;São José do Rio Preto/Central;Etec Elias Nechar;054;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas (MNP);Noite;55;40;1,37;
São José do Rio Preto;Catanduva;Catanduva;São José do Rio Preto/Central;Etec Elias Nechar;054;Técnico;Controle e Processos Industriais;Indústria;Eletromecânica;Noite;49;40;1,22;
São José do Rio Preto;Catanduva;Catanduva;São José do Rio Preto/Central;Etec Elias Nechar;054;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;65;40;1,62;
São José do Rio Preto;Catanduva;Novo Horizonte;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas Almeida;212;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;77;40;1,92;
São José do Rio Preto;Catanduva;Palmares Paulista;São José do Rio Preto/Central;Etec Elias Nechar (EMEF Vereador Raul de Carvalho);054.11 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;57;40;1,42;
São José do Rio Preto;Catanduva;Urupês;São José do Rio Preto/Central;Etec Professora Marinês Teodoro de Freitas (Fundação de Ensino Chafik Saab - Urupês);212.6 - Cd_Cps;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;56;40;1,40;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;Técnico;Produção Industrial;Química;Açúcar e Álcool;Noite;67;40;1,67;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;Técnico;Gestão e Negócios;Gestão;Administração;Noite;63;40;1,57;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;62;40;1,55;
São José do Rio Preto;Fernandópolis;Fernandópolis;São José do Rio Preto/Central;Etec Professor Armando José Farinazzo;138;Técnico;Informação e Comunicação;Informática;Informática;Noite;64;40;1,60;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;71;40;1,77;
São José do Rio Preto;Jales;Jales;São José do Rio Preto/Central;Etec Doutor José Luiz Viana Coutinho;073;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;49;40;1,22;
São José do Rio Preto;Jales;Santa Fé do Sul;São José do Rio Preto/Central;Etec de Santa Fé do Sul;277;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;84;40;2,10;
São José do Rio Preto;Jales;Santa Fé do Sul;São José do Rio Preto/Central;Etec de Santa Fé do Sul;277;Técnico;Informação e Comunicação;Informática;Manutenção e Suporte em Informática;Noite;44;40;1,10;
São José do Rio Preto;São José do Rio Preto;Mirassol;São José do Rio Preto/Central;Etec Professor Matheus Leite de Abreu;087;Técnico;Gestão e Negócios;Gestão;Administração;Noite;44;40;1,10;
São José do Rio Preto;São José do Rio Preto;Monte Aprazível;São José do Rio Preto/Central;Etec Padre José Nunes Dias;075;Técnico;Produção Alimentícia;Agropecuária;Agroindústria;Noite;44;40;1,10;
São José do Rio Preto;São José do Rio Preto;Monte Aprazível;São José do Rio Preto/Central;Etec Padre José Nunes Dias;075;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Noite;128;40;3,20;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Técnico;Gestão e Negócios;Gestão;Administração;Noite;103;40;2,57;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;70;40;1,75;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;116;40;2,90;
São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto/Central;Etec Philadelpho Gouvea Netto;098;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;51;40;1,27;
