Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Vila Rubi - Jornalista Alexandre Kadunc);238.01 - Etec/Ceu;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;70;30;2,33;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Irmã Agostina (CEU Vila Rubi - Jornalista Alexandre Kadunc);238.01 - Etec/Ceu;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-N;Noite;24;30;0,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Técnico;Gestão e Negócios;Gestão;Administração;Noite;49;40;1,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Técnico;Produção Cultural e Design;Design;Design de Interiores;Noite;79;40;1,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;98;40;2,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;705;80;8,81;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;225;40;5,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;71;40;1,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Manhã;505;80;6,31;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Tarde;155;40;3,87;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Manhã;293;40;7,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Tarde;128;40;3,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Itaquera II;285;Integrado;Infraestrutura;Construção Civil;Edificações - Mtec-N;Noite;18;40;0,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Gestão e Negócios;Gestão;Administração;Noite;61;40;1,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;65;40;1,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;58;40;1,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Gestão e Negócios;Gestão;Logística;Noite;50;40;1,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Técnico;Informação e Comunicação;Informática;Manutenção e Suporte em Informática;Noite;60;40;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;207;40;5,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;352;40;8,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Integrado;Controle e Processos Industriais;Indústria;Eletrotécnica - MTec-PI;Manhã e Tarde;111;40;2,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Integrado;Gestão e Negócios;Gestão;Logística - MTec-PI;Manhã e Tarde;149;40;3,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Jaraguá;228;Integrado;Segurança;Saúde;Segurança do Trabalho - MTec;Manhã;202;40;5,05;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;113;40;2,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;43;40;1,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;48;40;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;131;40;3,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;326;80;4,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela;221;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-PI ;Manhã e Tarde;517;80;6,46;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela (CEU Feitiço da Vila);221.04 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;41;30;1,36;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela (CEU Guarapiranga);221.05 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;67;30;2,23;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela (CEU Vila do Sol);221.01 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;72;30;2,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jardim Ângela (CEU Vila do Sol);221.01 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;33;30;1,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jorge Street (CEU Parque Bristol) ;011.03 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;36;30;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jorge Street (CEU Parque Bristol) ;011.03 - Etec/Ceu;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;50;30;1,66;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jornalista Roberto Marinho;253;Técnico;Produção Cultural e Design;Design;Produção de Áudio e Vídeo;Noite;145;40;3,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jornalista Roberto Marinho;253;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Manhã;256;40;6,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jornalista Roberto Marinho;253;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;227;40;5,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jornalista Roberto Marinho;253;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;185;40;4,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jornalista Roberto Marinho;253;Integrado;Informação e Comunicação;Informática;Programação de Jogos Digitais - MTec;Tarde;159;40;3,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Jornalista Roberto Marinho;253;Integrado;Produção Cultural e Design;Comércio;Publicidade - MTec-N;Noite;17;40;0,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Tarde;51;40;1,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Técnico;Produção Cultural e Design;Design;Design Gráfico;Noite;109;40;2,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;130;40;3,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Tarde;66;40;1,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Integrado;Produção Cultural e Design;Design;Design de Moda - MTec;Tarde;199;40;4,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Integrado;Produção Cultural e Design;Imagem Pessoal;Design Gráfico - MTec-PI;Manhã e Tarde;202;40;5,05;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Integrado;Controle e Processos Industriais;Indústria;Eletrotécnica - MTec-N;Noite;17;40;0,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;133;40;3,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec José Rocha Mendes;076;Integrado;Produção Cultural e Design;Design;Modelagem do Vestuário - MTec;Manhã;107;40;2,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira (CEU Caminho do Mar);166.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Administração;Noite;70;30;2,33;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira (CEU Caminho do Mar);166.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Finanças;Noite;36;30;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira (CEU Caminho do Mar);166.02 - Etec/Ceu;Técnico;Gestão e Negócios;Gestão;Recursos Humanos;Noite;45;30;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Mandaqui;247;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;64;40;1,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Mandaqui;247;Técnico;Ambiente e Saúde;Saúde;Enfermagem;Manhã;150;40;3,75;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Mandaqui;247;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;61;40;1,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Mandaqui;247;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Tarde;64;40;1,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Mandaqui;247;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;317;40;7,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Mandaqui;247;Integrado;Infraestrutura;Construção Civil;Edificações - MTec-PI;Manhã e Tarde;164;40;4,09;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Noroeste;Etec Mandaqui;247;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec-PI;Manhã e Tarde;376;40;9,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Técnico;Gestão e Negócios;Gestão;Administração;Noite;47;40;1,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;51;40;1,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Técnico;Gestão e Negócios;Comércio;Marketing;Noite;70;40;1,75;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Técnico;Controle e Processos Industriais;Indústria;Mecatrônica;Noite;79;40;1,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;82;40;2,04;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos;Noite;90;40;2,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;255;40;6,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec-PI;Manhã e Tarde;150;40;3,75;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Integrado;Gestão e Negócios;Gestão;Marketing - MTec-PI;Manhã e Tarde;373;40;9,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Tarde;259;40;6,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec-PI;Manhã e Tarde;247;40;6,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Martin Luther King;085;Integrado;Controle e Processos Industriais;Indústria;Mecânica - Mtec-N;Noite;61;40;1,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Parque Belém;220;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;45;40;1,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Parque Belém;220;Técnico;Informação e Comunicação;Informática;Informática para Internet;Tarde;56;40;1,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Parque Belém;220;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética (MNP);Noite;56;40;1,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Parque Belém;220;Técnico;Produção Industrial;Química;Química (MNP);Noite;60;40;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Parque Belém;220;Técnico;Segurança;Saúde;Segurança do Trabalho (MNP);Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Parque Belém;220;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;127;40;3,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;São Paulo;Grande São Paulo Leste;Etec Parque Belém;220;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;293;40;7,32;
