Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;101;40;2,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;280;40;7,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec (MNP);Manhã;213;40;5,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec (MNP);Tarde;84;40;2,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;101;40;2,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;184;40;4,59;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;73;40;1,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias;Tarde;108;40;2,70;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;83;40;2,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Técnico;Gestão e Negócios;Gestão;Administração;Noite;71;40;1,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;118;40;2,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;341;40;8,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;229;40;5,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;229;40;5,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;153;40;3,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;99;40;2,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;268;40;6,70;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Tarde;120;40;3,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos;295;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;110;40;2,75;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos;295;Técnico;Informação e Comunicação;Informática;Informática para Internet (MNP);Noite;113;40;2,82;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos;295;Técnico;Gestão e Negócios;Gestão;Serviços Jurídicos (MNP);Noite;51;40;1,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos;295;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;740;40;18,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos;295;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;1.008;40;25,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos;295;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Tarde;229;40;5,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos;295;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;251;40;6,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos;295;Integrado;Gestão e Negócios;Gestão;Logística - MTec-AMS;Tarde;114;40;2,85;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos;295;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;152;40;3,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos (EE João Crispiniano Soares);295.03 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;31;35;0,88;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos (EE João Crispiniano Soares);295.03 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Recursos Humanos (MNP);Noite;42;35;1,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec Professor Aprígio Gonzaga (EE Coronel Ary Gomes);034.02 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;35;40;0,87;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;Técnico;Gestão e Negócios;Gestão;Administração;Noite;97;40;2,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;251;40;6,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;125;40;3,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;Integrado;Informação e Comunicação;Informática;Informática - MTec-PI;Tarde e Noite;106;40;2,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itapevi;Grande São Paulo Noroeste;Etec José Miguel Soares;300;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;83;40;2,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;Técnico;Informação e Comunicação;Informática;Informática;Noite;77;40;1,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;Técnico;Segurança;Saúde;Segurança do Trabalho (MNP);Noite;77;40;1,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;360;40;9,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;389;40;9,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;Integrado;Turismo, Hospitalidade e Lazer;Lazer e Desenvolvimento Social;Eventos - MTec;Tarde;97;40;2,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Itaquaquecetuba;Grande São Paulo Leste;Etec de Itaquaquecetuba;249;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;127;40;3,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;Técnico;Gestão e Negócios;Gestão;Administração;Noite;51;40;1,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;Técnico;Gestão e Negócios;Gestão;Serviços Públicos;Noite;31;40;0,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;241;40;6,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;68;40;1,70;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Jandira;Grande São Paulo Noroeste;Etec Prefeito Braz Paschoalin;268;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;143;40;3,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Juquitiba;Grande São Paulo Sul/Baixada Santista;Etec de Embu (EM Raízes do Pau Brasil - Juquitiba);241.2 - Cd_Cps;Técnico;Turismo, Hospitalidade e Lazer;Turismo e Hospitalidade;Agenciamento de Viagem;Noite;43;40;1,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;35;40;0,87;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;146;40;3,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;29;40;0,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mairiporã;Grande São Paulo Leste;Etec de Mairiporã;271;Integrado;Gestão e Negócios;Gestão;Logística - MTec-PI;Manhã e Tarde;92;40;2,29;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;Técnico;Gestão e Negócios;Gestão;Administração;Noite;83;40;2,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;Técnico;Ambiente e Saúde;Saúde;Farmácia;Noite;156;40;3,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;Técnico;Informação e Comunicação;Informática;Informática;Noite;95;40;2,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;351;40;8,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;459;40;11,47;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;Integrado;Produção Industrial;Química;Química - MTec;Tarde;157;40;3,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá;128;Integrado;Segurança;Saúde;Segurança do Trabalho - MTec;Tarde;79;40;1,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá (EE João Paulo II);128.02 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Administração;Noite;64;40;1,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mauá;Grande São Paulo Sul/Baixada Santista;Etec de Mauá (EE João Paulo II);128.02 - Ext/Etec;Técnico;Gestão e Negócios;Gestão;Logística;Noite;44;40;1,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Técnico;Gestão e Negócios;Gestão;Administração;Noite;118;40;2,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Técnico;Controle e Processos Industriais;Indústria;Automação Industrial;Noite;101;40;2,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Técnico;Infraestrutura;Construção Civil;Edificações;Noite;79;40;1,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Técnico;Controle e Processos Industriais;Indústria;Eletrotécnica;Noite;149;40;3,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Técnico;Gestão e Negócios;Gestão;Logística;Noite;55;40;1,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Técnico;Controle e Processos Industriais;Indústria;Mecânica;Noite;112;40;2,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Técnico;Ambiente e Saúde;Saúde;Nutrição e Dietética;Noite;121;40;3,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;82;40;2,04;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;575;40;14,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Tarde;277;40;6,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Produção Cultural e Design;Design;Design de Interiores - MTec;Manhã;463;40;11,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Infraestrutura;Construção Civil;Edificações - MTec;Tarde;232;40;5,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Controle e Processos Industriais;Indústria;Eletroeletrônica  - MTec;Tarde;151;40;3,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Controle e Processos Industriais;Indústria;Eletrônica - MTec;Manhã;238;40;5,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Controle e Processos Industriais;Indústria;Mecatrônica - MTec;Manhã;441;40;11,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Controle e Processos Industriais;Indústria;Mecânica - MTec;Manhã;262;40;6,55;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Ambiente e Saúde;Saúde;Nutrição e Dietética - MTec;Tarde;521;40;13,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Produção Industrial;Química;Química - MTec;Tarde;320;40;8,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Mogi das Cruzes;Vale do Paraíba/Litoral Norte;Etec Presidente Vargas;015;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Tarde;311;40;7,77;
